Mobile,Country,Upload,Download,Latency,GDP Growth
0.0,Paraguay,-1946.0,-2119.0,222.0,-0.999999999994245
0.0,Peru,8104.0,16757.0,-18.0,-11.1488118768393
0.0,Philippines,7317.0,17723.0,-25.0,-9.57302987461006
0.0,Poland,9662.0,-18064.0,14.0,-2.70170919482509
0.0,Portugal,-1280.0,22480.0,-2.0,-7.57277776605211
0.0,Puerto Rico,37670.0,54423.0,-16.0,-3.90330519298465
0.0,Qatar,-32505.0,-4668.0,32.0,-3.66783552589879
0.0,Romania,75032.0,91736.0,-7.0,-3.85937359255286
0.0,Rwanda,48575.0,46813.0,-23.0,-3.35547212198846
0.0,Samoa,-4232.0,36292.0,1.0,-2.74256739608303
0.0,Sao Tome and Principe,11240.0,60565.0,-2.0,3.08972555522433
0.0,Saudi Arabia,-11226.0,-32161.0,-23.0,-4.10658341159909
0.0,Senegal,20262.0,57214.0,-27.0,0.870408531926302
0.0,Serbia,-3461.0,-8097.0,39.0,-0.979714616234148
0.0,Seychelles,-10559.0,13113.0,1.0,-10.7204870650812
0.0,Sierra Leone,19328.0,17468.0,-29.0,-2.16249723146613
0.0,Singapore,-154688.0,-148207.0,29.0,-5.39102140610559
0.0,Slovenia,4428.0,7672.0,3.0,-4.22926138908075
0.0,Solomon Islands,25266.0,58834.0,-213.0,-4.31726002703921
0.0,Somalia,-4094.0,5170.0,142.0,-1.49516270888303
0.0,South Africa,-2494.0,-6078.0,19.0,-6.95960445218964
0.0,Spain,-54721.0,-53043.0,-2.0,-10.8228864939664
0.0,Sri Lanka,89004.0,93938.0,-1.0,-3.5690761372374
0.0,Sudan,3676.0,10912.0,-105.0,-1.56216179984276
0.0,Suriname,1434.0,-2088.0,43.0,-14.5
0.0,Sweden,-69361.0,-86927.0,81.0,-2.79533514243728
0.0,Switzerland,40936.0,15574.0,1.0,-2.39282604159746
0.0,Tajikistan,22509.0,70617.0,-32.0,4.49999951669761
0.0,Thailand,-85524.0,-97563.0,19.0,-6.08722028505679
0.0,Timor-Leste,-484.0,13130.0,-53.0,-8.70254848621823
0.0,Togo,9378.0,-3745.0,-6.0,1.75280074920752
0.0,Trinidad and Tobago,-9512.0,-27840.0,50.0,-7.83187649658342
0.0,Tunisia,42259.0,66684.0,-34.0,-8.60031028272616
0.0,Turkey,-2012.0,-7915.0,11.0,1.7566507625293
0.0,Turks and Caicos Islands,-5760.0,-16133.0,29.0,-26.8000042915066
0.0,Uganda,3968.0,22944.0,2.0,2.85758127391374
0.0,Ukraine,-26226.0,-21954.0,31.0,-4.02031771396206
0.0,United Kingdom,88564.0,134677.0,-21.0,-9.79024036173693
0.0,United States,-22405.0,-96992.0,9.0,-3.48614040819797
0.0,Uruguay,-5561.0,51782.0,139.0,-5.85872124345026
0.0,Uzbekistan,-6411.0,17096.0,-6.0,1.64779710168759
0.0,Vanuatu,7410.0,30167.0,-189.0,-9.23532846095011
0.0,Zambia,6333.0,11405.0,8.0,-3.01618890347348
0.0,Zimbabwe,-7951.0,-6368.0,86.0,-7.99999999999999
0.0,Afghanistan,-190.0,1530.0,-6.0,-1.9347782488959
0.0,Albania,4716.0,9231.0,-5.0,-3.31123944391327
0.0,Algeria,614.0,5156.0,-2.0,-5.48099193515836
0.0,Andorra,-7728.0,-3073.0,3.0,-11.9560584192697
0.0,Angola,1671.0,3916.0,8.0,-4.04051000025351
0.0,Antigua and Barbuda,2042.0,5230.0,-21.0,-15.9735096410208
0.0,Argentina,6353.0,8835.0,-7.0,-9.90523485573888
0.0,Armenia,5489.0,7526.0,-1.0,-7.59999999999999
0.0,Australia,1031.0,16341.0,5.0,-0.284839297785609
0.0,Austria,3398.0,13075.0,-1.0,-6.25903481882027
0.0,Azerbaijan,2785.0,3757.0,-7.0,-4.30998913316057
0.0,Bahrain,4379.0,28466.0,-3.0,-5.81468342829542
0.0,Bangladesh,4238.0,8667.0,-5.0,2.37552165571601
0.0,Barbados,5971.0,41849.0,0.0,-17.6053641017878
0.0,Belarus,6538.0,10115.0,-4.0,-0.900000000246891
0.0,Belgium,1812.0,23116.0,1.0,-6.28392995127165
0.0,Belize,1793.0,3677.0,3.0,-14.0384211620734
0.0,Benin,780.0,1545.0,2.0,3.84879240030133
0.0,Bhutan,1157.0,1808.0,8.0,-6.77210161101478
0.0,Bolivia,1862.0,4773.0,-1.0,-7.82328995009992
0.0,Bosnia and Herzegovina,893.0,2999.0,0.0,-4.32734580579653
0.0,Botswana,314.0,2597.0,2.0,-7.89305358895749
0.0,Brazil,20835.0,30597.0,-7.0,-4.05904827267295
0.0,Brunei Darussalam,2129.0,-6629.0,-247.0,1.20300193904603
0.0,Bulgaria,6721.0,11508.0,1.0,-4.15370282988493
0.0,Burkina Faso,536.0,11845.0,-74.0,2.02238469536866
0.0,Burundi,-1131.0,1623.0,-3.0,0.297577119233125
0.0,Cambodia,1865.0,3537.0,-3.0,-3.14103480632566
0.0,Cameroon,1885.0,3806.0,12.0,0.730339198197697
0.0,Canada,13243.0,35567.0,-3.0,-5.31294474285987
0.0,Central African Republic,-511.0,-531.0,430.0,0.0
0.0,Chad,4041.0,263.0,-8.0,-0.890209999072951
0.0,Chile,52392.0,70124.0,-4.0,-5.77150166876176
0.0,China,9721.0,51639.0,2.0,2.29999999995441
0.0,Colombia,7016.0,12251.0,-16.0,-6.8473142056573
0.0,Comoros,-1876.0,1669.0,25.0,4.91077747534176
0.0,Costa Rica,8219.0,12865.0,-5.0,-4.53996591674169
0.0,Cote d'Ivoire,3441.0,20121.0,-9.0,1.81644146095073
0.0,Croatia,7661.0,13783.0,-4.0,-8.36737821725714
0.0,Cyprus,2989.0,8456.0,0.0,-5.10347951905253
0.0,Czech Republic,6477.0,14530.0,-1.0,-5.79357128432328
0.0,Denmark,21317.0,38334.0,-1.0,-2.06212495876164
0.0,Djibouti,4181.0,2267.0,-4.0,0.499999999999986
0.0,Dominica,26176.0,27402.0,1.0,-16.7091602926228
0.0,Dominican Republic,2066.0,3936.0,-8.0,-6.72023937283404
0.0,Ecuador,8461.0,9818.0,-18.0,-7.75012337710913
0.0,El Salvador,1136.0,4414.0,-14.0,-7.94398461326071
0.0,Equatorial Guinea,-1138.0,-80.0,12.0,-4.89335647440198
0.0,Estonia,10310.0,14434.0,0.0,-2.95106931268964
0.0,Ethiopia,146.0,776.0,19.0,6.05661779202561
0.0,Fiji,4407.0,3910.0,4.0,-19.0487564856799
0.0,Finland,13152.0,32583.0,-1.0,-2.87069059271343
0.0,France,30330.0,46936.0,-1.0,-7.85525603703762
0.0,Gabon,-3669.0,-4663.0,9.0,-1.32393655297315
0.0,Georgia,-15719.0,-10841.0,38.0,-6.15967292756974
0.0,Germany,-247.0,-47789.0,-1.0,-4.56961671737398
0.0,Ghana,3723.0,57315.0,-17.0,0.414443468055197
0.0,Greece,64453.0,88093.0,-36.0,-8.24773611483073
0.0,Grenada,458.0,-18985.0,15.0,-11.2307582271741
0.0,Guatemala,2679.0,38265.0,-18.0,-1.51932802919289
0.0,Guinea,-211.0,19388.0,-37.0,6.98855997075241
0.0,Guinea-Bissau,1250.0,1068.0,-4.0,-2.39999999921721
0.0,Guyana,-4163.0,-16835.0,49.0,43.4795146332261
0.0,Haiti,4539.0,23841.0,1.0,-3.37375049597422
0.0,Honduras,47222.0,111967.0,-22.0,-8.96476018404584
0.0,Hungary,95445.0,96693.0,-3.0,-4.95674851669689
0.0,Iceland,-65734.0,-14332.0,11.0,-6.50391225040894
0.0,India,119093.0,140015.0,-20.0,-7.9646104111382
0.0,Indonesia,39824.0,33481.0,-5.0,-2.06954349906437
0.0,Iraq,-10247.0,-1783.0,21.0,-10.3650901764239
0.0,Ireland,-1229.0,-39748.0,-3.0,5.86697550911293
0.0,Israel,1773.0,-1091.0,6.0,-2.44001079210835
0.0,Italy,10995.0,81341.0,-18.0,-8.87114634766792
0.0,Jamaica,10690.0,25834.0,-7.0,-10.2
0.0,Japan,-84722.0,-49322.0,3.0,-5.80990557067783
0.0,Jordan,137578.0,145288.0,-30.0,-1.5513843252939
0.0,Kazakhstan,16152.0,22931.0,-10.0,-2.60000000027189
0.0,Kenya,9932.0,12721.0,-7.0,-0.307497490498449
0.0,Kiribati,11225.0,4114.0,-739.0,2.53807106598984
0.0,Latvia,-3434.0,-4059.0,-7.0,-3.62368391569032
0.0,Lebanon,42034.0,54209.0,-14.0,-20.2999931945589
0.0,Lesotho,-5998.0,-5829.0,14.0,-11.0609937385315
0.0,Liberia,3371.0,6656.0,-17.0,-2.87072242804096
0.0,Lithuania,42851.0,71665.0,-10.0,-0.871905539751921
0.0,Luxembourg,-2610.0,-26234.0,6.0,-1.31320454303741
0.0,Madagascar,106450.0,138479.0,-12.0,-4.20000207447691
0.0,Malawi,22224.0,22437.0,-26.0,0.799999999999955
0.0,Malaysia,-22754.0,-42087.0,-3.0,-5.58774467806195
0.0,Maldives,24278.0,63765.0,9.0,-31.9820637101164
0.0,Mali,9409.0,1978.0,-27.0,-1.64926140079287
0.0,Malta,-8915.0,-63577.0,28.0,-7.00112961514149
0.0,Mauritania,21603.0,38467.0,-63.0,-1.48848721412935
0.0,Mauritius,-5519.0,-9733.0,88.0,-14.867831289276
0.0,Mexico,-5705.0,-2457.0,238.0,-8.23947327731744
0.0,Mongolia,63248.0,101378.0,45.0,-5.33555201697223
0.0,Montenegro,18986.0,-7001.0,1.0,-15.158984433142
0.0,Morocco,11570.0,43626.0,-29.0,-7.11723216887476
0.0,Mozambique,7392.0,17487.0,2.0,-1.28188697176552
0.0,Namibia,1024.0,-1047.0,-28.0,-7.98354382508364
0.0,Nepal,-17616.0,-15046.0,483.0,-2.08837869543885
0.0,Netherlands,-32615.0,-67322.0,3.0,-3.79863599268334
0.0,New Zealand,-20313.0,-20085.0,-10.0,0.98096509294345
0.0,Nicaragua,51965.0,90366.0,-3.0,-1.97732939329578
0.0,Niger,1257.0,15798.0,-192.0,1.50000554259205
0.0,Nigeria,-1045.0,-3461.0,36.0,-1.79425308233591
0.0,Norway,-82578.0,-62745.0,3.0,-0.76586036472996
0.0,Pakistan,17804.0,50214.0,-21.0,0.525527438790377
0.0,Panama,-2257.0,-516.0,-6.0,-17.9493316725846
0.0,Papua New Guinea,13093.0,91291.0,-176.0,-3.878818537374
0.0,Paraguay,-4657.0,-6992.0,257.0,-0.999999999994245
0.0,Peru,5032.0,17904.0,-14.0,-11.1488118768393
0.0,Philippines,8108.0,18706.0,-20.0,-9.57302987461006
0.0,Poland,7299.0,-22671.0,12.0,-2.70170919482509
0.0,Portugal,-2666.0,20142.0,-1.0,-7.57277776605211
0.0,Puerto Rico,44464.0,67116.0,-21.0,-3.90330519298465
0.0,Qatar,-30092.0,-7523.0,32.0,-3.66783552589879
0.0,Romania,74916.0,88828.0,-6.0,-3.85937359255286
0.0,Rwanda,50545.0,49971.0,-14.0,-3.35547212198846
0.0,Samoa,-5742.0,53328.0,-13.0,-2.74256739608303
0.0,Sao Tome and Principe,8094.0,77007.0,5.0,3.08972555522433
0.0,Saudi Arabia,-14006.0,-42340.0,-6.0,-4.10658341159909
0.0,Senegal,20659.0,58342.0,-23.0,0.870408531926302
0.0,Serbia,-3752.0,-7992.0,38.0,-0.979714616234148
0.0,Seychelles,-5374.0,19742.0,-38.0,-10.7204870650812
0.0,Sierra Leone,22120.0,20678.0,-20.0,-2.16249723146613
0.0,Singapore,-164963.0,-159856.0,26.0,-5.39102140610559
0.0,Slovenia,3354.0,9761.0,3.0,-4.22926138908075
0.0,Solomon Islands,26781.0,67006.0,-81.0,-4.31726002703921
0.0,Somalia,-1792.0,4586.0,70.0,-1.49516270888303
0.0,South Africa,-3611.0,-7242.0,33.0,-6.95960445218964
0.0,Spain,-69374.0,-66814.0,6.0,-10.8228864939664
0.0,Sri Lanka,111903.0,117696.0,-8.0,-3.5690761372374
0.0,Sudan,4173.0,13295.0,-86.0,-1.56216179984276
0.0,Suriname,2079.0,-1413.0,76.0,-14.5
0.0,Sweden,-78258.0,-97857.0,70.0,-2.79533514243728
0.0,Switzerland,47268.0,18133.0,2.0,-2.39282604159746
0.0,Tajikistan,24424.0,77669.0,-26.0,4.49999951669761
0.0,Thailand,-98883.0,-111768.0,21.0,-6.08722028505679
0.0,Timor-Leste,5755.0,18667.0,-57.0,-8.70254848621823
0.0,Togo,5178.0,-3428.0,20.0,1.75280074920752
0.0,Trinidad and Tobago,-22430.0,-37966.0,83.0,-7.83187649658342
0.0,Tunisia,48082.0,70261.0,-40.0,-8.60031028272616
0.0,Turkey,-2427.0,-8563.0,13.0,1.7566507625293
0.0,Turks and Caicos Islands,-8882.0,-18291.0,-10.0,-26.8000042915066
0.0,Uganda,8150.0,24316.0,20.0,2.85758127391374
0.0,Ukraine,-28880.0,-24106.0,31.0,-4.02031771396206
0.0,United Kingdom,95785.0,132763.0,-17.0,-9.79024036173693
0.0,United States,-26329.0,-111287.0,16.0,-3.48614040819797
0.0,Uruguay,11239.0,48991.0,-5.0,-5.85872124345026
0.0,Uzbekistan,12638.0,14300.0,-18.0,1.64779710168759
0.0,Vanuatu,5428.0,4280.0,-24.0,-9.23532846095011
0.0,Zambia,-1105.0,-2711.0,53.0,-3.01618890347348
0.0,Zimbabwe,-1826.0,153.0,25.0,-7.99999999999999
1.0,Afghanistan,-514.0,-1018.0,8.0,-1.9347782488959
1.0,Albania,763.0,-1888.0,-1.0,-3.31123944391327
1.0,Algeria,2588.0,5549.0,-24.0,-5.48099193515836
1.0,Andorra,1722.0,30752.0,-14.0,-11.9560584192697
1.0,Angola,888.0,-1026.0,3.0,-4.04051000025351
1.0,Antigua and Barbuda,1228.0,935.0,15.0,-15.9735096410208
1.0,Argentina,75.0,1432.0,-3.0,-9.90523485573888
1.0,Armenia,-203.0,1246.0,-4.0,-7.59999999999999
1.0,Australia,605.0,21625.0,-1.0,-0.284839297785609
1.0,Austria,365.0,3443.0,-4.0,-6.25903481882027
1.0,Azerbaijan,810.0,5957.0,-5.0,-4.30998913316057
1.0,Bahrain,993.0,25030.0,0.0,-5.81468342829542
1.0,Bangladesh,317.0,-484.0,-7.0,2.37552165571601
1.0,Barbados,6104.0,5266.0,-11.0,-17.6053641017878
1.0,Belarus,30.0,1937.0,-2.0,-0.900000000246891
1.0,Belgium,858.0,11070.0,-4.0,-6.28392995127165
1.0,Belize,-908.0,-2730.0,2.0,-14.0384211620734
1.0,Benin,1942.0,1684.0,-25.0,3.84879240030133
1.0,Bhutan,-258.0,33.0,-12.0,-6.77210161101478
1.0,Bolivia,58.0,-440.0,-3.0,-7.82328995009992
1.0,Bosnia and Herzegovina,299.0,-176.0,-1.0,-4.32734580579653
1.0,Botswana,3951.0,2468.0,-13.0,-7.89305358895749
1.0,Brazil,1095.0,3712.0,-8.0,-4.05904827267295
1.0,Brunei Darussalam,4652.0,10413.0,-2.0,1.20300193904603
1.0,Bulgaria,579.0,13482.0,-4.0,-4.15370282988493
1.0,Burkina Faso,748.0,-2301.0,17.0,2.02238469536866
1.0,Burundi,-308.0,-3722.0,-7.0,0.297577119233125
1.0,Cambodia,-367.0,837.0,-8.0,-3.14103480632566
1.0,Cameroon,620.0,1240.0,2.0,0.730339198197697
1.0,Canada,894.0,11991.0,-3.0,-5.31294474285987
1.0,Central African Republic,-1391.0,-3745.0,32.0,0.0
1.0,Chad,2905.0,3332.0,23.0,-0.890209999072951
1.0,Chile,-285.0,-1876.0,-3.0,-5.77150166876176
1.0,China,10692.0,76200.0,-6.0,2.29999999995441
1.0,Colombia,-1360.0,-3094.0,5.0,-6.8473142056573
1.0,Comoros,-26.0,-13281.0,21.0,4.91077747534176
1.0,Costa Rica,683.0,6355.0,-15.0,-4.53996591674169
1.0,Cote d'Ivoire,895.0,2460.0,-2.0,1.81644146095073
1.0,Croatia,-121.0,6175.0,-5.0,-8.36737821725714
1.0,Cyprus,4281.0,26146.0,-10.0,-5.10347951905253
1.0,Czech Republic,935.0,4689.0,2.0,-5.79357128432328
1.0,Denmark,3104.0,25327.0,-3.0,-2.06212495876164
1.0,Djibouti,-4182.0,-8880.0,6.0,0.499999999999986
1.0,Dominica,57.0,4999.0,43.0,-16.7091602926228
1.0,Dominican Republic,379.0,479.0,1.0,-6.72023937283404
1.0,Ecuador,402.0,2097.0,-3.0,-7.75012337710913
1.0,El Salvador,2661.0,5404.0,-13.0,-7.94398461326071
1.0,Equatorial Guinea,-2607.0,-1378.0,-13.0,-4.89335647440198
1.0,Estonia,477.0,3808.0,1.0,-2.95106931268964
1.0,Ethiopia,-405.0,-5911.0,22.0,6.05661779202561
1.0,Fiji,-1043.0,-1963.0,-8.0,-19.0487564856799
1.0,Finland,1442.0,16428.0,-3.0,-2.87069059271343
1.0,France,887.0,9628.0,-3.0,-7.85525603703762
1.0,Gabon,1146.0,1123.0,-45.0,-1.32393655297315
1.0,Georgia,1513.0,7203.0,-7.0,-6.15967292756974
1.0,Germany,2339.0,15000.0,-5.0,-4.56961671737398
1.0,Ghana,-2131.0,-4241.0,-17.0,0.414443468055197
1.0,Greece,561.0,6179.0,-2.0,-8.24773611483073
1.0,Grenada,2787.0,9465.0,9.0,-11.2307582271741
1.0,Guatemala,1480.0,5683.0,-8.0,-1.51932802919289
1.0,Guinea,2764.0,-814.0,-22.0,6.98855997075241
1.0,Guinea-Bissau,-1369.0,-2745.0,-14.0,-2.39999999921721
1.0,Guyana,5254.0,16599.0,7.0,43.4795146332261
1.0,Haiti,-419.0,-1167.0,11.0,-3.37375049597422
1.0,Honduras,-461.0,-57.0,-6.0,-8.96476018404584
1.0,Hungary,-320.0,-278.0,0.0,-4.95674851669689
1.0,Iceland,737.0,13785.0,-13.0,-6.50391225040894
1.0,India,-175.0,-299.0,-2.0,-7.9646104111382
1.0,Indonesia,1147.0,592.0,-7.0,-2.06954349906437
1.0,Iraq,9017.0,17597.0,-34.0,-10.3650901764239
1.0,Ireland,1188.0,6627.0,-1.0,5.86697550911293
1.0,Israel,423.0,6356.0,-7.0,-2.44001079210835
1.0,Italy,289.0,6701.0,-3.0,-8.87114634766792
1.0,Jamaica,405.0,3004.0,-10.0,-10.2
1.0,Japan,1430.0,1569.0,-8.0,-5.80990557067783
1.0,Jordan,1131.0,4025.0,-4.0,-1.5513843252939
1.0,Kazakhstan,116.0,286.0,-1.0,-2.60000000027189
1.0,Kenya,985.0,2169.0,-2.0,-0.307497490498449
1.0,Kiribati,-2809.0,-2293.0,404.0,2.53807106598984
1.0,Latvia,-75.0,458.0,-1.0,-3.62368391569032
1.0,Lebanon,236.0,-3970.0,0.0,-20.2999931945589
1.0,Lesotho,2412.0,-4761.0,-1.0,-11.0609937385315
1.0,Liberia,-7023.0,-14111.0,-1.0,-2.87072242804096
1.0,Lithuania,565.0,4293.0,0.0,-0.871905539751921
1.0,Luxembourg,1688.0,14864.0,-1.0,-1.31320454303741
1.0,Madagascar,5488.0,8727.0,-31.0,-4.20000207447691
1.0,Malawi,2102.0,8573.0,-6.0,0.799999999999955
1.0,Malaysia,-538.0,139.0,-1.0,-5.58774467806195
1.0,Maldives,-2082.0,3916.0,0.0,-31.9820637101164
1.0,Mali,424.0,-2497.0,2.0,-1.64926140079287
1.0,Malta,-1143.0,1289.0,-7.0,-7.00112961514149
1.0,Mauritania,5308.0,10996.0,-16.0,-1.48848721412935
1.0,Mauritius,1405.0,2542.0,-17.0,-14.867831289276
1.0,Mexico,-2300.0,536.0,289.0,-8.23947327731744
1.0,Mongolia,-6525.0,18919.0,3.0,-5.33555201697223
1.0,Montenegro,-1132.0,-16732.0,17.0,-15.158984433142
1.0,Morocco,-9843.0,-19812.0,42.0,-7.11723216887476
1.0,Mozambique,4205.0,13611.0,-14.0,-1.28188697176552
1.0,Namibia,1121.0,-1408.0,5.0,-7.98354382508364
1.0,Nepal,8350.0,10012.0,161.0,-2.08837869543885
1.0,Netherlands,-2596.0,-48776.0,6.0,-3.79863599268334
1.0,New Zealand,-8635.0,-31456.0,-20.0,0.98096509294345
1.0,Nicaragua,3745.0,32492.0,3.0,-1.97732939329578
1.0,Niger,4358.0,10352.0,-116.0,1.50000554259205
1.0,Nigeria,-124.0,-5109.0,14.0,-1.79425308233591
1.0,Norway,1139.0,16368.0,-2.0,-0.76586036472996
1.0,Pakistan,868.0,2401.0,-11.0,0.525527438790377
1.0,Panama,1727.0,3466.0,-18.0,-17.9493316725846
1.0,Papua New Guinea,-1923.0,-3764.0,-64.0,-3.878818537374
1.0,Paraguay,209.0,2557.0,-9.0,-0.999999999994245
1.0,Peru,-271.0,-85.0,-21.0,-11.1488118768393
1.0,Philippines,-468.0,1764.0,-10.0,-9.57302987461006
1.0,Poland,771.0,10341.0,-2.0,-2.70170919482509
1.0,Portugal,714.0,3483.0,-2.0,-7.57277776605211
1.0,Puerto Rico,2071.0,15702.0,-10.0,-3.90330519298465
1.0,Qatar,5033.0,53387.0,3.0,-3.66783552589879
1.0,Romania,373.0,3691.0,-2.0,-3.85937359255286
1.0,Rwanda,1556.0,4125.0,-10.0,-3.35547212198846
1.0,Samoa,-605.0,16693.0,13.0,-2.74256739608303
1.0,Sao Tome and Principe,18300.0,87848.0,-8.0,3.08972555522433
1.0,Saudi Arabia,-9756.0,-41055.0,-17.0,-4.10658341159909
1.0,Senegal,3971.0,16783.0,-7.0,0.870408531926302
1.0,Serbia,-2204.0,-9461.0,2.0,-0.979714616234148
1.0,Seychelles,-3588.0,-6470.0,5.0,-10.7204870650812
1.0,Sierra Leone,8718.0,35952.0,-17.0,-2.16249723146613
1.0,Singapore,-6890.0,-13628.0,2.0,-5.39102140610559
1.0,Slovenia,1020.0,-14418.0,-6.0,-4.22926138908075
1.0,Solomon Islands,6050.0,1536.0,41.0,-4.31726002703921
1.0,Somalia,340.0,21271.0,-47.0,-1.49516270888303
1.0,South Africa,3452.0,6472.0,8.0,-6.95960445218964
1.0,Spain,-2958.0,-14540.0,-19.0,-10.8228864939664
1.0,Sri Lanka,-2384.0,-8749.0,29.0,-3.5690761372374
1.0,Sudan,8055.0,15860.0,-54.0,-1.56216179984276
1.0,Suriname,2441.0,-10657.0,1.0,-14.5
1.0,Sweden,8921.0,41481.0,-10.0,-2.79533514243728
1.0,Switzerland,-10840.0,-39297.0,33.0,-2.39282604159746
1.0,Tajikistan,8226.0,22390.0,-12.0,4.49999951669761
1.0,Thailand,4254.0,17806.0,-7.0,-6.08722028505679
1.0,Timor-Leste,-402.0,14835.0,-10.0,-8.70254848621823
1.0,Togo,2872.0,-2968.0,0.0,1.75280074920752
1.0,Trinidad and Tobago,6060.0,8955.0,-8.0,-7.83187649658342
1.0,Tunisia,2773.0,12163.0,0.0,-8.60031028272616
1.0,Turkey,-10985.0,-27512.0,17.0,1.7566507625293
1.0,Turks and Caicos Islands,1204.0,-6607.0,-96.0,-26.8000042915066
1.0,Uganda,5090.0,10957.0,8.0,2.85758127391374
1.0,Ukraine,15706.0,145129.0,-24.0,-4.02031771396206
1.0,United Kingdom,-2358.0,-22101.0,5.0,-9.79024036173693
1.0,United States,-1495.0,-11928.0,17.0,-3.48614040819797
1.0,Uruguay,-5970.0,-14919.0,-6.0,-5.85872124345026
1.0,Uzbekistan,3888.0,11339.0,-24.0,1.64779710168759
1.0,Vanuatu,-2110.0,-8745.0,-4.0,-9.23532846095011
1.0,Zambia,-1546.0,-1802.0,-10.0,-3.01618890347348
1.0,Zimbabwe,610.0,-1732.0,1.0,-7.99999999999999
1.0,Afghanistan,-458.0,-384.0,3.0,-1.9347782488959
1.0,Albania,1153.0,-846.0,1.0,-3.31123944391327
1.0,Algeria,3344.0,7553.0,-19.0,-5.48099193515836
1.0,Andorra,7288.0,36636.0,13.0,-11.9560584192697
1.0,Angola,-844.0,-1304.0,-19.0,-4.04051000025351
1.0,Antigua and Barbuda,269.0,3553.0,20.0,-15.9735096410208
1.0,Argentina,618.0,3075.0,-3.0,-9.90523485573888
1.0,Armenia,-2704.0,-3070.0,0.0,-7.59999999999999
1.0,Australia,1325.0,33009.0,1.0,-0.284839297785609
1.0,Austria,630.0,7812.0,0.0,-6.25903481882027
1.0,Azerbaijan,444.0,4837.0,-7.0,-4.30998913316057
1.0,Bahrain,2502.0,30860.0,0.0,-5.81468342829542
1.0,Bangladesh,1518.0,2036.0,2.0,2.37552165571601
1.0,Barbados,-5205.0,-5002.0,10.0,-17.6053641017878
1.0,Belarus,278.0,2790.0,-2.0,-0.900000000246891
1.0,Belgium,160.0,14342.0,-1.0,-6.28392995127165
1.0,Belize,-546.0,-1663.0,-4.0,-14.0384211620734
1.0,Benin,5687.0,10188.0,-39.0,3.84879240030133
1.0,Bhutan,956.0,4168.0,-13.0,-6.77210161101478
1.0,Bolivia,97.0,2077.0,-4.0,-7.82328995009992
1.0,Bosnia and Herzegovina,459.0,1573.0,-2.0,-4.32734580579653
1.0,Botswana,246.0,5166.0,-9.0,-7.89305358895749
1.0,Brazil,1140.0,5099.0,-9.0,-4.05904827267295
1.0,Brunei Darussalam,8284.0,30839.0,-5.0,1.20300193904603
1.0,Bulgaria,-129.0,14128.0,0.0,-4.15370282988493
1.0,Burkina Faso,-1609.0,-4133.0,-52.0,2.02238469536866
1.0,Burundi,-98.0,-941.0,0.0,0.297577119233125
1.0,Cambodia,-596.0,2396.0,-11.0,-3.14103480632566
1.0,Cameroon,3388.0,10801.0,-8.0,0.730339198197697
1.0,Canada,1243.0,10195.0,-1.0,-5.31294474285987
1.0,Central African Republic,-2847.0,-2201.0,47.0,0.0
1.0,Chad,2393.0,-247.0,-22.0,-0.890209999072951
1.0,Chile,83.0,739.0,-4.0,-5.77150166876176
1.0,China,7556.0,53969.0,0.0,2.29999999995441
1.0,Colombia,-467.0,-1970.0,74.0,-6.8473142056573
1.0,Comoros,-4839.0,-15378.0,145.0,4.91077747534176
1.0,Costa Rica,1075.0,6986.0,-8.0,-4.53996591674169
1.0,Cote d'Ivoire,1090.0,2623.0,-6.0,1.81644146095073
1.0,Croatia,904.0,13573.0,-5.0,-8.36737821725714
1.0,Cyprus,11051.0,85584.0,-5.0,-5.10347951905253
1.0,Czech Republic,1189.0,7694.0,3.0,-5.79357128432328
1.0,Denmark,3703.0,30905.0,-2.0,-2.06212495876164
1.0,Djibouti,-6180.0,-10726.0,11.0,0.499999999999986
1.0,Dominica,608.0,8930.0,22.0,-16.7091602926228
1.0,Dominican Republic,1494.0,5895.0,0.0,-6.72023937283404
1.0,Ecuador,496.0,3581.0,-4.0,-7.75012337710913
1.0,El Salvador,2004.0,6264.0,-18.0,-7.94398461326071
1.0,Equatorial Guinea,-2679.0,-5543.0,-13.0,-4.89335647440198
1.0,Estonia,-408.0,7316.0,1.0,-2.95106931268964
1.0,Ethiopia,3826.0,6619.0,14.0,6.05661779202561
1.0,Fiji,-2493.0,-2962.0,6.0,-19.0487564856799
1.0,Finland,1616.0,23830.0,-4.0,-2.87069059271343
1.0,France,914.0,17286.0,-1.0,-7.85525603703762
1.0,Gabon,-203.0,2611.0,-34.0,-1.32393655297315
1.0,Georgia,1561.0,9012.0,-5.0,-6.15967292756974
1.0,Germany,2031.0,17202.0,-4.0,-4.56961671737398
1.0,Ghana,976.0,-1558.0,-11.0,0.414443468055197
1.0,Greece,870.0,17081.0,0.0,-8.24773611483073
1.0,Grenada,3755.0,11748.0,-9.0,-11.2307582271741
1.0,Guatemala,319.0,5398.0,-1.0,-1.51932802919289
1.0,Guinea,147.0,747.0,5.0,6.98855997075241
1.0,Guinea-Bissau,15732.0,22842.0,8.0,-2.39999999921721
1.0,Guyana,7308.0,28632.0,-6.0,43.4795146332261
1.0,Haiti,2246.0,5711.0,15.0,-3.37375049597422
1.0,Honduras,259.0,2341.0,-11.0,-8.96476018404584
1.0,Hungary,144.0,4511.0,0.0,-4.95674851669689
1.0,Iceland,1785.0,59849.0,-4.0,-6.50391225040894
